,scene_id,text,character,cAGR,cCON,cEXT,cOPN,cNEU
673,04_e21_c15,"<b>s04_e21_c15(0) for Joey</b><br><br><b>Monica</b>: Ohh, this is soo amazing! I can't believe my brother's getting married! And in London! It's so romantic!<br><br><b>Joey</b>: (taking apart the invitation) Hey, pretty smart! Tissue paper! You're at the wedding, you have to cry, ""Handkerchief?"" ""No-no, I got my invitation.""<br><br><b>Phoebe</b>: Oooh look! Isn't this adorable, Ross let Ben address mine!<br><br><b>Chandler</b>: (entering) Hello!<br><br><b>Joey</b>: Hey!<br><br><b>Monica</b>: Hey!<br><br><b>Phoebe</b>: Hey! Hey, did you get your invitation to Ross's wedding?<br><br><b>Chandler</b>: (sarcastic) Noo.<br><br><b>Joey</b>: Don't worry man, I get to bring a guest. We'll show him.<br><br><b>Phoebe</b>: I'm so jealous you're all going! I can't believe I never knew that you can't fly in your third trimester!<br><br><b>Chandler</b>: I didn't know that.<br><br><b>Monica</b>: I never knew that either.<br><br><b>Joey</b>: I knew that! (They all look at him) I sooo didn't know that, but you should see your faces.<br><br><b>Rachel</b>: (entering) Hey guys! What's up?<br><br><b>Joey</b>: Heyyy. (They all try and hide their invitations.)<br><br>",Joey,0,1,0,1,0
674,04_e21_c15,"<b>s04_e21_c15(0) for Phoebe</b><br><br><b>Monica</b>: Ohh, this is soo amazing! I can't believe my brother's getting married! And in London! It's so romantic!<br><br><b>Joey</b>: (taking apart the invitation) Hey, pretty smart! Tissue paper! You're at the wedding, you have to cry, ""Handkerchief?"" ""No-no, I got my invitation.""<br><br><b>Phoebe</b>: Oooh look! Isn't this adorable, Ross let Ben address mine!<br><br><b>Chandler</b>: (entering) Hello!<br><br><b>Joey</b>: Hey!<br><br><b>Monica</b>: Hey!<br><br><b>Phoebe</b>: Hey! Hey, did you get your invitation to Ross's wedding?<br><br><b>Chandler</b>: (sarcastic) Noo.<br><br><b>Joey</b>: Don't worry man, I get to bring a guest. We'll show him.<br><br><b>Phoebe</b>: I'm so jealous you're all going! I can't believe I never knew that you can't fly in your third trimester!<br><br>",Phoebe,0,1,0,0,0
675,04_e21_c16,"<b>s04_e21_c16(0) for Rachel</b><br><br><b>Rachel</b>: Who's this from?<br><br><b>Chandler</b>: Oh, that's Ross's.<br><br><b>Rachel</b>: Oh... (opens it and sees it is a pin) Oh my God. He remembered.<br><br><b>Phoebe</b>: Remembered what?<br><br><b>Rachel</b>: It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh! I can't believe he remembered!<br><br><b>Phoebe</b>: Oh, it's so pretty. This must have cost him a fortune.<br><br>",Rachel,0,0,0,1,0
676,04_e22_c02,"<b>s04_e22_c02(0) for Ross</b><br><br><b>Ross</b>: Hey guys!<br><br><b>Chandler</b>: Hey.<br><br><b>Joey</b>: Hey!<br><br><b>Ross</b>: All right, here's the ring. (Shows Chandler the wedding ring he plans on giving Emily)<br><br><b>Chandler</b>: (shocked) Yes! Yes! A thousand times, yes!<br><br><b>Ross</b>: So uh, any ideas for the bachelor party yet?<br><br><b>Joey</b>: Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, don't you have to decide who your best man is gonna be?<br><br><b>Chandler</b>: Oh, it's awkward. It's awkward. It's awkward.<br><br><b>Ross</b>: I sort've already asked Chandler.<br><br><b>Joey</b>: What?! He got to do it at your first wedding!<br><br><b>Ross</b>: Joey, I figured you'd understand. I mean, I-I've known him a lot longer.<br><br><b>Joey</b>: Come on Ross! Look, I-I don't have any brothers; I'll never get to be a best man!<br><br><b>Chandler</b>: You can be the best man when I get married.<br><br><b>Joey</b>: (pause) I'll never get to be a best man!<br><br><b>Ross</b>: (to Chandler) Wait-wait, so, you get to be my best man twice and I never get to be yours at all?<br><br><b>Chandler</b>: Oh no-no-no, you-yeah, of course you get to be my best man.<br><br><b>Joey</b>: (impatiently tapping Chandler on the shoulder) What about me?! You-you just said I could!<br><br><b>Chandler</b>: I'm not even getting married! Okay, this is a question for science fiction writers!<br><br>",Ross,1,0,0,0,0
677,04_e22_c10,"<b>s04_e22_c10(0) for Phoebe</b><br><br><b>Phoebe</b>: Hi, guys.<br><br><b>Rachel</b>: Hi! Phoebe. (Both Monica and her try to move out of Phoebe's way.)<br><br><b>Monica</b>: Hi Phoebe.<br><br><b>Phoebe</b>: I-I wanted to apologise if I-y'know seemed a tad edgy yesterday at my shower. Y'know it's just the hormones, y'know.<br><br><b>Rachel</b>: No we...<br><br><b>Monica</b>: Hormones.<br><br><b>Rachel</b>: ...hormones, yeah.<br><br><b>Phoebe</b>: Anyway, I just wanted to say thank you, it was just, it was so sweet. (She goes to hug them and they both flinch, thinking that Phoebe is about to attack them.)<br><br><b>Monica</b>: Wow, you seem to be doing so much better. That's great. So how-how are things going?<br><br><b>Phoebe</b>: Good. Y'know-no-no, okay, it's-it feels like everything's been about me lately, so what's happening with you?<br><br><b>Rachel</b>: Oh, well, actually we were just talking about me not going to Ross's wedding.<br><br><b>Phoebe</b>: Oh!<br><br><b>Rachel</b>: It just might be too hard, given the history and all that...<br><br>",Phoebe,0,0,0,0,0
678,04_e22_c11,"<b>s04_e22_c11(0) for Ross</b><br><br><b>Joey</b>: Ugh! I don't know what I'm going to do! I called the company that sent and th-they don't care! Then I called 9-1-1 and they laughed at me, if this isn't an emergency, then what is?<br><br><b>Ross</b>: (entering) Hey guys!<br><br><b>Chandler</b>: Hey!<br><br><b>Joey</b>: Hey...<br><br><b>Ross</b>: I just wanted to thank you again for last night, what a great party! And the guys from work had a blast. Y'know, one of them had never been to a bachelor party before. Yeah! And-and another one had never been to a party before, so...<br><br><b>Joey</b>: So uh, hey, that uh, that wedding ring, huh? Man, that's nice!<br><br><b>Ross</b>: Yeah, right!<br><br><b>Joey</b>: I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those...<br><br><b>Ross</b>: That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.<br><br><b>Chandler</b>: So you might say, the ring is irreplaceable? (Gives Joey a little squeeze.)<br><br><b>Ross</b>: Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.<br><br><b>Chandler</b>: So you might say, it's a magic ring.<br><br><b>Joey</b>: (laughs, softly) Yeah, the stripper stole it.<br><br><b>Ross</b>: My-my ring? My-my wedding ring? The-the stripper stole my wedding ring?! H-how?! How could this all happen?!<br><br><b>Chandler</b>: Well, I think it all started when you said, ""Hey Joey, why don't you be my best man.""<br><br><b>Ross</b>: (dialling the phone) All right-all right, fine! I-I'm gonna call the cops!<br><br><b>Joey</b>: Dude, I screwed up, you don't have to turn me in!<br><br><b>Ross</b>: Not on you! On the stripper!<br><br><b>Joey</b>: Oh, yeah, well I already did that! They said they're gonna look into it right after they solved all the murders.<br><br><b>Ross</b>: Okay, well, we'll call the company that sent her!<br><br>",Ross,0,1,0,0,0
679,04_e22_c13,"<b>s04_e22_c13(0) for Chandler</b><br><br><b>Joey</b>: All right, okay, this is great, uh, Chandler, you get behind the desk. And-and when she comes in hopefully, she won't recognise you because, well, why would she? Uh, okay, and then you buzz Ross and I. (to Ross) You be Mr. Gonzalez, and I'll be uh, Mr. Wong.<br><br><b>Ross</b>: Diverse.<br><br>(There's a knock on the door.)<br><br><b>The Stripper</b>: Did anybody call for security?<br><br><b>Chandler</b>: (to Ross) You be cool. (He opens the door and lets her in as they all turn there backs on her.)<br><br><b>The Stripper</b>: Okay, which one of you guys is Gunther Central-Perk? (Sees Joey.) Hey, Joey?<br><br><b>Ross</b>: Where's my ring? My dead grandmother's wedding ring? Where is it? Where is it?<br><br><b>Chandler</b>: Way to be cool, man.<br><br>",Chandler,0,1,0,0,0
680,04_e22_c15,"<b>s04_e22_c15(0) for Monica</b><br><br><b>Rachel</b>: I still don't get how you know when it's false labour.<br><br><b>Phoebe</b>: Well, do you see any babies?<br><br><b>Monica</b>: How do you feel?<br><br><b>Phoebe</b>: Okay, I guess. I mean... I don't know, it's just, I guess I know it's going to be over soon.<br><br><b>Rachel</b>: Well, isn't that a good thing? You said you were sick of this.<br><br><b>Phoebe</b>: I know. It's just y'know usually when you're, when you're done with the pregnant thing, y'know, then you get to do the mom thing. I'm gonna be y'know, sitting around in my leather pants, drinking Tequila.<br><br><b>Monica</b>: Some moms do that.<br><br><b>Phoebe</b>: Okay that's even sadder. Look, I know, I know what I got myself into, it's just that now that they're in me it's like, it's like I know them y'know, I mean-I mean, it's just not gonna be easy when these little babies have to go away.<br><br><b>Monica</b>: Aww, sweetie, but it's not like you're not gonna have anything. You're gonna have nieces and nephews, and some ways that's even better.<br><br><b>Phoebe</b>: Yeah, okay.<br><br><b>Rachel</b>: No, really. Really, Pheebs, you're not gonna be the one worrying about saving for college, or yelling at them when they're bad, y'know, or deciding to put them on Ritalin when they just won't calm down. Y'know?<br><br><b>Monica</b>: I mean, you're the one they're gonna come to when they wanna run away from home, and the one they talk to about sex.<br><br><b>Rachel</b>: And you just get to be cool Aunt Phoebe!<br><br><b>Phoebe</b>: Cool Aunt Phoebe. I am pretty cool!<br><br><b>Monica</b>: Yeah.<br><br><b>Rachel</b>: And y'know what else, oh my God, are they gonna love you.<br><br><b>Phoebe</b>: They are gonna love me.<br><br><b>Rachel</b>: Oh!<br><br><b>Phoebe</b>: Thanks you guys! Again.<br><br><b>Monica</b>: Oh, sweetie! (They all hug.)<br><br><b>Phoebe</b>: You're the best. Thanks. Oh!<br><br>",Monica,0,0,1,1,0
681,04_e22_c16,"<b>s04_e22_c16(0) for Ross</b><br><br><b>Joey</b>: So! Things can go wrong! You don't know! What if he doesn't make it?!<br><br><b>Chandler</b>: He will, Joe.<br><br><b>Joey</b>: Yeah, but what if he doesn't? He's such a good duck.<br><br>(With that we go into a little flashback about the guys' memories of the duck. The first one is Joey playing with him in the bathtub and drying him off. Then it's Chandler sitting on his couch after they moved into the girls apartment, and Chandler reading to him in bed, and him watching Baywatch when all they had was the canoe and the duck was in a bucket of water. Then we see Ross eating some cereal and the duck watching him. He takes a lamp and moves the duck off of the table. Then it's Chandler shooing them out of the bathroom in the girls' apartment, Joey revealing their disco cubby hole in the entertainment-center, then Chandler playing Hide-and-Go-Seek with them, and it's concluded with various scenes with the duck flapping it's wings. And the guys staring into the distance in remembrance of the duck.)<br><br><b>Joey</b>: I'm so worried about him, y'know?<br><br><b>The Doctor</b>: (coming in from surgery) Somebody lose a ring?<br><br><b>Ross</b>: Oh my God! Thank you! Thank you so much! (He grabs the ring, kisses it, and then does a double-take realising where it's been.)<br><br><b>Joey</b>: H-h-h-how's the duck?<br><br><b>The Doctor</b>: He's doing just fine, he's resting now, but you can see him in a little bit.<br><br><b>Joey</b>: Ohh, great! Oh hey, listen Ross, thanks for being so cool about this.<br><br><b>Ross</b>: No, that's all right.<br><br>",Ross,0,1,1,1,0
682,04_e23_c01,"<b>s04_e23_c01(0) for Joey</b><br><br><b>Monica</b>: Guys, hurry up! The flight leaves in four hours! It could take time to get a taxi! There could be traffic! The plane could leave early! When we get to London, there could be a line at customs! Come on!! (She runs back to her apartment.)<br><br><b>Chandler</b>: Six-hour trip to London. That's a lot of Monica.<br><br><b>Joey</b>: What do you got there?<br><br><b>Chandler</b>: Condoms, dude!<br><br><b>Joey</b>: How come the writing is in Spanish?<br><br>",Joey,0,0,0,0,0
683,04_e23_c01,"<b>s04_e23_c01(0) for Chandler</b><br><br><b>Monica</b>: Guys, hurry up! The flight leaves in four hours! It could take time to get a taxi! There could be traffic! The plane could leave early! When we get to London, there could be a line at customs! Come on!! (She runs back to her apartment.)<br><br><b>Chandler</b>: Six-hour trip to London. That's a lot of Monica.<br><br><b>Joey</b>: What do you got there?<br><br><b>Chandler</b>: Condoms, dude!<br><br><b>Joey</b>: How come the writing is in Spanish?<br><br><b>Chandler</b>: Don't read my condoms!<br><br>[Cut to the girls' apartment, Monica is putting things into her purse as Phoebe and Rachel watch.]<br><br>",Chandler,0,0,1,0,1
684,04_e23_c02,"<b>s04_e23_c02(0) for Phoebe</b><br><br><b>Joey</b>: London baby!<br><br><b>Chandler</b>: Okay, 'cause that's not gonna get annoying.<br><br><b>Joey</b>: (louder) London baby!!<br><br><b>Chandler</b>: Hey, y'know what? I was wrong.<br><br><b>Ross</b>: Well, we're all here! I guess we should get going!<br><br><b>Phoebe</b>: Ohhh, I wanna come over there and give you a hug and wish you luck on your wedding, but I don't-can't get up.<br><br><b>Ross</b>: Oh, I'll-I'll come hug you.<br><br><b>Phoebe</b>: Great! Yeah, could you bring me the newspaper?<br><br><b>Ross</b>: Yeah. (He does so and Phoebe hugs him.)<br><br><b>Phoebe</b>: Oh, have a great wedding!<br><br><b>Ross</b>: Thanks.<br><br><b>Phoebe</b>: Oh, hey, Chandler I wanna hug you too!<br><br><b>Chandler</b>: Hey! (Trots over)<br><br><b>Phoebe</b>: Oh, and great! You might as well bring me my book, it's on the counter in your apartment.<br><br>",Phoebe,0,1,0,1,0
685,04_e23_c02,"<b>s04_e23_c02(1) for Phoebe</b><br><br><b>Rachel</b>: Because, I can't! Ross, I told you, no. I can't.<br><br><b>Ross</b>: This is my wedding.<br><br><b>Monica</b>: All right, y'know what? We really are late! Let's go! Let's go! Let's go!!<br><br><b>Ross</b>: Fine. You'll-you'll watch it on video when we get back.<br><br><b>Chandler</b>: (entering, with Phoebe's book.) Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.<br><br><b>Phoebe</b>: (laughs) Thank you.<br><br>(Chandler kneels down with his arms spread waiting for his hug.<br><br>",Phoebe,1,0,1,1,0
686,04_e23_c02,"<b>s04_e23_c02(0) for Chandler</b><br><br><b>Monica</b>: Okay, if you need the vacuum, it's in my closet on the left-hand side. Ah, the garbage bags are next to the refrigerator...<br><br><b>Phoebe</b>: Okay, okay, but Rachel's gonna be here too, can't I just ask her this stuff?<br><br><b>Monica</b>: Yeah, okay, give that a try!<br><br><b>Chandler</b>: (entering, with Joey) All right! Let's do it!<br><br><b>Joey</b>: Woo-hoo!!<br><br><b>Ross</b>: Yeah, cheerie-o!<br><br><b>Joey</b>: London baby!<br><br><b>Chandler</b>: Okay, 'cause that's not gonna get annoying.<br><br><b>Joey</b>: (louder) London baby!!<br><br><b>Chandler</b>: Hey, y'know what? I was wrong.<br><br>",Chandler,1,1,0,1,0
687,04_e23_c02,"<b>s04_e23_c02(0) for Rachel</b><br><br><b>Phoebe</b>: Oh, hey, Chandler I wanna hug you too!<br><br><b>Chandler</b>: Hey! (Trots over)<br><br><b>Phoebe</b>: Oh, and great! You might as well bring me my book, it's on the counter in your apartment.<br><br><b>Chandler</b>: Oh. (Goes and gets Phoebe's book as Rachel comes in from her room.)<br><br><b>Ross</b>: (to Rachel) So, we're off.<br><br><b>Rachel</b>: Have fun!<br><br><b>Ross</b>: Thanks! (They hug.) Ugh, I can't believe you're not gonna be there!<br><br><b>Rachel</b>: Oh, I know.<br><br><b>Ross</b>: So-so come! Why don't you come?<br><br><b>Rachel</b>: What?!<br><br><b>Ross</b>: To London! Come to London. Please? It'll mean so much to me.<br><br><b>Rachel</b>: Yeah, well, I gotta work, I'm sorry.<br><br><b>Ross</b>: Why-why can't you take a couple of days off?<br><br><b>Rachel</b>: Because, I can't! Ross, I told you, no. I can't.<br><br>",Rachel,0,0,1,0,0
688,04_e23_c02,"<b>s04_e23_c02(1) for Chandler</b><br><br><b>Phoebe</b>: Great! Yeah, could you bring me the newspaper?<br><br><b>Ross</b>: Yeah. (He does so and Phoebe hugs him.)<br><br><b>Phoebe</b>: Oh, have a great wedding!<br><br><b>Ross</b>: Thanks.<br><br><b>Phoebe</b>: Oh, hey, Chandler I wanna hug you too!<br><br><b>Chandler</b>: Hey! (Trots over)<br><br><b>Phoebe</b>: Oh, and great! You might as well bring me my book, it's on the counter in your apartment.<br><br><b>Chandler</b>: Oh. (Goes and gets Phoebe's book as Rachel comes in from her room.)<br><br>",Chandler,0,0,1,0,1
689,04_e23_c04,"<b>s04_e23_c04(0) for Emily</b><br><br><b>Emily</b>: ...and that was all before 10 o'clock. The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon. And then the florist phoned to say there aren't any tulips. Oh, and the chilliest has carpel-tunel syndrome. We're not gonna be...<br><br><b>Ross</b>: Whoa-whoa-whoa! Emily, (Gives her the time-out signal.) honey, okay?<br><br><b>Emily</b>: Well, up yours too!<br><br><b>Ross</b>: What?!<br><br><b>Emily</b>: Oh, that's not what it means?<br><br><b>Ross</b>: No! No! That's-that's time-out!<br><br><b>Emily</b>: Sorry.<br><br>",Emily,1,1,1,1,1
